timestamp,hour,day_of_week,motion,door,user_home,location,is_night,activity,stream_score,stream_risk
2026-01-18 14:00,14,7,1,0,1,3,0,1,0.2744093933463796,Normal
2026-01-18 14:00,14,7,1,0,1,3,0,1,0.2744093933463796,Normal
2026-01-18 15:00,15,7,1,0,1,1,0,1,0.2744093933463796,Normal
2026-01-18 15:00,15,7,0,0,1,0,0,0,0.11412446183953029,Normal
2026-01-18 16:00,16,7,0,0,0,2,0,0,0.2551436399217222,Normal
2026-01-18 17:00,17,7,0,0,1,3,0,0,0.3071483365949119,Suspicious
2026-01-18 17:00,17,7,0,0,1,1,0,0,0.3071483365949119,Suspicious
2026-01-18 18:00,18,7,0,1,1,0,0,1,0.0572634050880626,Normal
2026-01-18 20:00,20,7,0,0,1,1,0,0,0.3071483365949119,Suspicious
2026-01-18 20:00,20,7,1,0,1,2,0,1,0.2744093933463796,Normal
2026-01-18 20:00,20,7,1,0,1,1,0,1,0.2744093933463796,Normal
2026-01-18 20:00,20,7,1,0,1,0,0,1,0.15331037181996088,Normal
2026-01-18 20:00,20,7,0,0,1,2,0,0,0.3071483365949119,Suspicious
2026-01-18 21:00,21,7,1,0,1,3,0,1,0.2744093933463796,Normal
2026-01-18 21:00,21,7,1,0,1,1,0,1,0.2744093933463796,Normal
2026-01-18 23:00,23,7,0,0,1,0,0,0,0.11412446183953029,Normal
2026-01-18 23:00,23,7,0,0,1,3,0,0,0.3071483365949119,Suspicious
2026-01-18 23:00,23,7,0,0,1,0,0,0,0.11412446183953029,Normal
2026-01-18 01:00,1,7,1,1,0,0,1,2,0.009266536203522469,Normal
2026-01-19 00:00,0,1,0,0,1,3,1,0,0.10986301369863016,Normal
2026-01-19 02:00,2,1,0,0,1,0,1,0,0.09315538160469672,Normal
2026-01-19 02:00,2,1,0,0,1,0,1,0,0.09315538160469672,Normal
2026-01-19 02:00,2,1,0,0,1,2,1,0,0.24579412915851273,Normal
2026-01-19 02:00,2,1,0,0,1,2,1,0,0.24579412915851273,Normal
2026-01-19 02:00,2,1,0,0,1,3,1,0,0.24579412915851273,Normal
2026-01-19 04:00,4,1,0,0,1,0,1,0,0.09315538160469672,Normal
2026-01-19 04:00,4,1,0,0,1,2,1,0,0.24579412915851273,Normal
2026-01-19 05:00,5,1,0,0,1,1,0,0,0.3071483365949119,Suspicious
2026-01-19 05:00,5,1,0,0,1,3,0,0,0.3071483365949119,Suspicious
2026-01-19 05:00,5,1,0,0,1,0,0,0,0.11412446183953029,Normal
2026-01-19 06:00,6,1,1,0,1,1,0,1,0.2744093933463796,Normal
2026-01-19 06:00,6,1,0,0,1,3,0,0,0.3071483365949119,Suspicious
2026-01-19 08:00,8,1,1,0,1,1,0,1,0.2744093933463796,Normal
2026-01-19 08:00,8,1,1,0,1,1,0,1,0.2744093933463796,Normal
2026-01-19 09:00,9,1,0,0,0,0,0,0,0.08308571428571432,Normal
2026-01-19 10:00,10,1,0,0,0,1,0,0,0.2551436399217222,Normal
2026-01-19 10:00,10,1,0,0,0,2,0,0,0.2551436399217222,Normal
2026-01-19 11:00,11,1,0,0,0,0,0,0,0.08308571428571432,Normal
2026-01-19 13:00,13,1,0,0,0,2,0,0,0.2551436399217222,Normal
2026-01-19 13:00,13,1,0,1,0,1,0,1,0.06053855185909984,Normal
2026-01-19 14:00,14,1,0,0,0,0,0,0,0.08308571428571432,Normal
2026-01-19 15:00,15,1,0,0,0,2,0,0,0.2551436399217222,Normal
2026-01-19 15:00,15,1,0,0,0,1,0,0,0.2551436399217222,Normal
2026-01-19 17:00,17,1,0,0,0,1,0,0,0.2551436399217222,Normal
2026-01-19 17:00,17,1,0,0,0,1,0,0,0.2551436399217222,Normal
2026-01-19 03:00,3,1,1,0,0,0,1,1,0.01726027397260277,Normal
2026-01-19 18:00,18,1,0,0,1,1,0,0,0.3071483365949119,Suspicious
2026-01-19 18:00,18,1,1,0,1,2,0,1,0.2744093933463796,Normal
2026-01-19 18:00,18,1,1,0,1,0,0,1,0.15331037181996088,Normal
2026-01-19 19:00,19,1,0,0,1,3,0,0,0.3071483365949119,Suspicious
2026-01-19 19:00,19,1,1,0,1,3,0,1,0.2744093933463796,Normal
2026-01-19 20:00,20,1,1,0,1,3,0,1,0.2744093933463796,Normal
2026-01-19 20:00,20,1,0,1,1,3,0,1,0.09024657534246572,Normal
2026-01-19 23:00,23,1,0,0,1,2,0,0,0.3071483365949119,Suspicious
2026-01-20 00:00,0,2,0,0,1,1,1,0,0.10986301369863016,Normal
2026-01-20 01:00,1,2,0,0,1,1,1,0,0.24579412915851273,Normal
2026-01-20 01:00,1,2,0,0,1,3,1,0,0.24579412915851273,Normal
2026-01-20 01:00,1,2,0,0,1,0,1,0,0.09315538160469672,Normal
2026-01-20 03:00,3,2,0,0,1,0,1,0,0.09315538160469672,Normal
2026-01-20 04:00,4,2,0,0,1,1,1,0,0.24579412915851273,Normal
2026-01-20 01:00,1,2,1,1,0,0,1,2,0.009266536203522469,Normal
2026-01-20 05:00,5,2,0,0,1,0,0,0,0.11412446183953029,Normal
2026-01-20 06:00,6,2,1,1,1,1,0,2,0.12475772994129164,Normal
2026-01-20 06:00,6,2,1,0,1,2,0,1,0.2744093933463796,Normal
2026-01-20 07:00,7,2,1,1,1,1,0,2,0.12475772994129164,Normal
2026-01-20 09:00,9,2,0,0,0,2,0,0,0.2551436399217222,Normal
2026-01-20 09:00,9,2,0,0,0,2,0,0,0.2551436399217222,Normal
2026-01-20 10:00,10,2,0,0,0,2,0,0,0.2551436399217222,Normal
2026-01-20 11:00,11,2,0,0,0,1,0,0,0.2551436399217222,Normal
2026-01-20 12:00,12,2,0,0,0,3,0,0,0.2551436399217222,Normal
2026-01-20 12:00,12,2,0,0,0,1,0,0,0.2551436399217222,Normal
2026-01-20 14:00,14,2,0,0,0,3,0,0,0.2551436399217222,Normal
2026-01-20 14:00,14,2,0,0,0,1,0,0,0.2551436399217222,Normal
2026-01-20 14:00,14,2,0,0,0,3,0,0,0.2551436399217222,Normal
2026-01-20 16:00,16,2,0,0,0,2,0,0,0.2551436399217222,Normal
2026-01-20 16:00,16,2,0,0,0,2,0,0,0.2551436399217222,Normal
2026-01-20 16:00,16,2,0,0,0,0,0,0,0.08308571428571432,Normal
2026-01-20 17:00,17,2,0,0,0,0,0,0,0.08308571428571432,Normal
2026-01-20 17:00,17,2,0,0,0,0,0,0,0.08308571428571432,Normal
2026-01-20 17:00,17,2,0,0,0,0,0,0,0.08308571428571432,Normal
2026-01-20 18:00,18,2,0,0,1,3,0,0,0.3071483365949119,Suspicious
2026-01-20 19:00,19,2,1,0,1,1,0,1,0.2744093933463796,Normal
2026-01-20 19:00,19,2,1,1,1,2,0,2,0.12475772994129164,Normal
2026-01-20 19:00,19,2,0,0,1,2,0,0,0.3071483365949119,Suspicious
2026-01-20 21:00,21,2,1,0,1,1,0,1,0.2744093933463796,Normal
2026-01-20 21:00,21,2,0,0,1,1,0,0,0.3071483365949119,Suspicious
2026-01-20 22:00,22,2,1,0,1,0,0,1,0.15331037181996088,Normal
2026-01-20 22:00,22,2,0,0,1,2,0,0,0.3071483365949119,Suspicious
2026-01-20 23:00,23,2,0,1,1,2,0,1,0.09024657534246572,Normal
2026-01-20 23:00,23,2,0,0,1,1,0,0,0.3071483365949119,Suspicious
2026-01-20 23:00,23,2,0,0,1,1,0,0,0.3071483365949119,Suspicious
2026-01-21 00:00,0,3,0,0,1,2,1,0,0.10986301369863016,Normal
2026-01-21 00:00,0,3,0,0,1,2,1,0,0.10986301369863016,Normal
2026-01-21 01:00,1,3,0,0,1,2,1,0,0.24579412915851273,Normal
2026-01-21 01:00,1,3,0,0,1,0,1,0,0.09315538160469672,Normal
2026-01-21 04:00,4,3,0,0,1,0,1,0,0.09315538160469672,Normal
2026-01-21 04:00,4,3,0,0,1,2,1,0,0.24579412915851273,Normal
2026-01-21 06:00,6,3,1,0,1,2,0,1,0.2744093933463796,Normal
2026-01-21 06:00,6,3,0,0,1,3,0,0,0.3071483365949119,Suspicious
2026-01-21 07:00,7,3,1,1,1,1,0,2,0.12475772994129164,Normal
2026-01-21 07:00,7,3,1,0,1,2,0,1,0.2744093933463796,Normal
2026-01-21 09:00,9,3,0,0,0,0,0,0,0.08308571428571432,Normal
2026-01-21 09:00,9,3,1,0,0,1,0,1,0.048020352250489284,Normal
2026-01-21 01:00,1,3,1,0,0,0,1,1,0.01726027397260277,Normal
2026-01-21 10:00,10,3,0,0,0,0,0,0,0.08308571428571432,Normal
2026-01-21 10:00,10,3,0,0,0,0,0,0,0.08308571428571432,Normal
2026-01-21 11:00,11,3,0,0,0,0,0,0,0.08308571428571432,Normal
2026-01-21 11:00,11,3,1,0,0,1,0,1,0.048020352250489284,Normal
2026-01-21 12:00,12,3,0,0,0,0,0,0,0.08308571428571432,Normal
2026-01-21 12:00,12,3,0,0,0,1,0,0,0.2551436399217222,Normal
2026-01-21 13:00,13,3,0,0,0,1,0,0,0.2551436399217222,Normal
2026-01-21 13:00,13,3,0,0,0,3,0,0,0.2551436399217222,Normal
2026-01-21 14:00,14,3,0,0,0,2,0,0,0.2551436399217222,Normal
2026-01-21 14:00,14,3,1,0,0,2,0,1,0.048020352250489284,Normal
2026-01-21 14:00,14,3,0,0,0,1,0,0,0.2551436399217222,Normal
2026-01-21 15:00,15,3,0,0,0,1,0,0,0.2551436399217222,Normal
2026-01-21 02:00,2,3,1,1,0,0,1,2,0.009266536203522469,Normal
2026-01-21 16:00,16,3,0,0,0,3,0,0,0.2551436399217222,Normal
2026-01-21 17:00,17,3,0,0,0,1,0,0,0.2551436399217222,Normal
2026-01-21 18:00,18,3,1,0,1,3,0,1,0.2744093933463796,Normal
2026-01-21 18:00,18,3,0,0,1,3,0,0,0.3071483365949119,Suspicious
2026-01-21 19:00,19,3,1,0,1,1,0,1,0.2744093933463796,Normal
2026-01-21 19:00,19,3,1,0,1,2,0,1,0.2744093933463796,Normal
2026-01-21 20:00,20,3,1,0,1,2,0,1,0.2744093933463796,Normal
2026-01-21 21:00,21,3,1,0,1,2,0,1,0.2744093933463796,Normal
2026-01-21 22:00,22,3,1,0,1,0,0,1,0.15331037181996088,Normal
2026-01-21 23:00,23,3,1,0,1,0,0,1,0.15331037181996088,Normal
2026-01-21 23:00,23,3,0,0,1,0,0,0,0.11412446183953029,Normal
2026-01-21 23:00,23,3,1,0,1,0,0,1,0.15331037181996088,Normal
2026-01-21 23:00,23,3,1,0,1,0,0,1,0.15331037181996088,Normal
2026-01-22 00:00,0,4,0,0,1,3,1,0,0.10660352250489236,Normal
2026-01-22 00:00,0,4,0,0,1,2,1,0,0.10660352250489236,Normal
2026-01-22 00:00,0,4,0,0,1,2,1,0,0.10660352250489236,Normal
2026-01-22 01:00,1,4,0,0,1,0,1,0,0.10277729941291591,Normal
2026-01-22 01:00,1,4,0,0,1,2,1,0,0.2302763209393346,Normal
2026-01-22 01:00,1,4,0,0,1,1,1,0,0.2302763209393346,Normal
2026-01-22 02:00,2,4,0,0,1,0,1,0,0.10277729941291591,Normal
2026-01-22 02:00,2,4,0,0,1,3,1,0,0.2302763209393346,Normal
2026-01-22 03:00,3,4,0,0,1,0,1,0,0.10277729941291591,Normal
2026-01-22 03:00,3,4,0,0,1,1,1,0,0.2302763209393346,Normal
2026-01-22 03:00,3,4,0,0,1,3,1,0,0.2302763209393346,Normal
2026-01-22 04:00,4,4,0,0,1,2,1,0,0.2302763209393346,Normal
2026-01-22 05:00,5,4,0,0,1,2,0,0,0.30539178082191776,Suspicious
2026-01-22 05:00,5,4,1,1,1,0,0,2,0.08152015655577305,Normal
2026-01-22 05:00,5,4,0,1,1,0,0,1,0.0602724070450098,Normal
2026-01-22 06:00,6,4,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-22 06:00,6,4,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-22 06:00,6,4,1,1,1,1,0,2,0.11657612524461836,Normal
2026-01-22 08:00,8,4,1,1,1,1,0,2,0.11657612524461836,Normal
2026-01-22 09:00,9,4,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-22 09:00,9,4,0,0,0,1,0,0,0.2464641878669276,Normal
2026-01-22 09:00,9,4,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-22 09:00,9,4,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-22 09:00,9,4,0,0,0,1,0,0,0.2464641878669276,Normal
2026-01-22 10:00,10,4,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-22 10:00,10,4,0,0,0,1,0,0,0.2464641878669276,Normal
2026-01-22 11:00,11,4,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-22 01:00,1,4,1,1,0,0,1,2,0.009081800391389394,Normal
2026-01-22 11:00,11,4,0,0,0,1,0,0,0.2464641878669276,Normal
2026-01-22 12:00,12,4,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-22 12:00,12,4,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-22 13:00,13,4,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-22 13:00,13,4,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-22 14:00,14,4,0,0,0,2,0,0,0.2464641878669276,Normal
2026-01-22 14:00,14,4,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-22 14:00,14,4,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-22 14:00,14,4,0,0,0,1,0,0,0.2464641878669276,Normal
2026-01-22 15:00,15,4,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-22 15:00,15,4,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-22 15:00,15,4,0,0,0,1,0,0,0.2464641878669276,Normal
2026-01-22 15:00,15,4,0,1,0,1,0,1,0.05741682974559692,Normal
2026-01-22 15:00,15,4,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-22 16:00,16,4,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-22 16:00,16,4,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-22 16:00,16,4,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-22 16:00,16,4,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-22 16:00,16,4,0,0,0,2,0,0,0.2464641878669276,Normal
2026-01-22 18:00,18,4,1,1,1,1,0,2,0.11657612524461836,Normal
2026-01-22 18:00,18,4,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-22 18:00,18,4,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-22 19:00,19,4,0,0,1,2,0,0,0.30539178082191776,Suspicious
2026-01-22 19:00,19,4,1,1,1,0,0,2,0.08152015655577305,Normal
2026-01-22 19:00,19,4,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-22 20:00,20,4,0,0,1,2,0,0,0.30539178082191776,Suspicious
2026-01-22 20:00,20,4,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-22 20:00,20,4,1,0,1,3,0,1,0.2625111545988259,Normal
2026-01-22 20:00,20,4,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-22 20:00,20,4,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-22 21:00,21,4,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-22 22:00,22,4,0,0,1,0,0,0,0.12341135029354211,Normal
2026-01-22 22:00,22,4,1,1,1,0,0,2,0.08152015655577305,Normal
2026-01-22 22:00,22,4,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-22 22:00,22,4,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-22 22:00,22,4,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-22 22:00,22,4,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-22 22:00,22,4,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-22 23:00,23,4,0,0,1,0,0,0,0.12341135029354211,Normal
2026-01-22 23:00,23,4,0,1,1,3,0,1,0.0865362035225049,Normal
2026-01-23 00:00,0,5,0,0,1,3,1,0,0.10660352250489236,Normal
2026-01-23 00:00,0,5,0,0,1,2,1,0,0.10660352250489236,Normal
2026-01-23 03:00,3,5,1,1,0,0,1,2,0.009081800391389394,Normal
2026-01-23 00:00,0,5,0,0,1,1,1,0,0.10660352250489236,Normal
2026-01-23 01:00,1,5,0,0,1,1,1,0,0.2302763209393346,Normal
2026-01-23 02:00,2,5,0,0,1,3,1,0,0.2302763209393346,Normal
2026-01-23 03:00,3,5,0,0,1,1,1,0,0.2302763209393346,Normal
2026-01-23 04:00,4,5,0,0,1,2,1,0,0.2302763209393346,Normal
2026-01-23 04:00,4,5,0,0,1,0,1,0,0.10277729941291591,Normal
2026-01-23 04:00,4,5,0,0,1,0,1,0,0.10277729941291591,Normal
2026-01-23 05:00,5,5,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-23 05:00,5,5,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-23 05:00,5,5,0,0,1,0,0,0,0.12341135029354211,Normal
2026-01-23 05:00,5,5,0,0,1,0,0,0,0.12341135029354211,Normal
2026-01-23 05:00,5,5,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-23 06:00,6,5,0,0,1,0,0,0,0.12341135029354211,Normal
2026-01-23 06:00,6,5,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-23 06:00,6,5,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-23 07:00,7,5,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-23 07:00,7,5,1,1,1,1,0,2,0.11657612524461836,Normal
2026-01-23 07:00,7,5,1,1,1,2,0,2,0.11657612524461836,Normal
2026-01-23 07:00,7,5,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-23 07:00,7,5,1,1,1,2,0,2,0.11657612524461836,Normal
2026-01-23 07:00,7,5,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-23 07:00,7,5,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-23 08:00,8,5,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-23 09:00,9,5,0,0,0,2,0,0,0.2464641878669276,Normal
2026-01-23 09:00,9,5,0,0,0,1,0,0,0.2464641878669276,Normal
2026-01-23 01:00,1,5,1,1,0,0,1,2,0.009081800391389394,Normal
2026-01-23 10:00,10,5,0,0,0,2,0,0,0.2464641878669276,Normal
2026-01-23 10:00,10,5,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-23 11:00,11,5,0,0,0,2,0,0,0.2464641878669276,Normal
2026-01-23 12:00,12,5,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-23 12:00,12,5,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-23 12:00,12,5,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-23 12:00,12,5,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-23 13:00,13,5,0,0,0,2,0,0,0.2464641878669276,Normal
2026-01-23 13:00,13,5,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-23 13:00,13,5,0,0,0,1,0,0,0.2464641878669276,Normal
2026-01-23 14:00,14,5,0,0,0,2,0,0,0.2464641878669276,Normal
2026-01-23 14:00,14,5,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-23 15:00,15,5,0,0,0,1,0,0,0.2464641878669276,Normal
2026-01-23 15:00,15,5,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-23 15:00,15,5,0,0,0,1,0,0,0.2464641878669276,Normal
2026-01-23 15:00,15,5,0,0,0,1,0,0,0.2464641878669276,Normal
2026-01-23 16:00,16,5,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-23 18:00,18,5,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-23 18:00,18,5,1,0,1,3,0,1,0.2625111545988259,Normal
2026-01-23 18:00,18,5,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-23 18:00,18,5,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-23 02:00,2,5,1,1,0,0,1,2,0.009081800391389394,Normal
2026-01-23 19:00,19,5,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-23 20:00,20,5,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-23 20:00,20,5,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-23 21:00,21,5,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-23 21:00,21,5,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-23 22:00,22,5,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-23 22:00,22,5,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-23 22:00,22,5,0,0,1,2,0,0,0.30539178082191776,Suspicious
2026-01-23 22:00,22,5,0,0,1,0,0,0,0.12341135029354211,Normal
2026-01-23 23:00,23,5,0,1,1,0,0,1,0.0602724070450098,Normal
2026-01-23 23:00,23,5,0,0,1,3,0,0,0.30539178082191776,Suspicious
2026-01-23 23:00,23,5,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-24 00:00,0,6,0,0,1,3,1,0,0.10660352250489236,Normal
2026-01-24 03:00,3,6,1,1,0,0,1,2,0.009081800391389394,Normal
2026-01-24 00:00,0,6,0,0,1,3,1,0,0.10660352250489236,Normal
2026-01-24 00:00,0,6,0,0,1,1,1,0,0.10660352250489236,Normal
2026-01-24 02:00,2,6,0,0,1,3,1,0,0.2302763209393346,Normal
2026-01-24 03:00,3,6,0,0,1,3,1,0,0.2302763209393346,Normal
2026-01-24 03:00,3,6,0,0,1,2,1,0,0.2302763209393346,Normal
2026-01-24 03:00,3,6,0,0,1,3,1,0,0.2302763209393346,Normal
2026-01-24 04:00,4,6,0,0,1,1,1,0,0.2302763209393346,Normal
2026-01-24 05:00,5,6,0,0,0,1,0,0,0.2464641878669276,Normal
2026-01-24 06:00,6,6,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-24 03:00,3,6,1,0,0,0,1,1,0.01835303326810178,Normal
2026-01-24 06:00,6,6,1,1,1,2,0,2,0.11657612524461836,Normal
2026-01-24 07:00,7,6,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-24 07:00,7,6,0,0,1,2,0,0,0.30539178082191776,Suspicious
2026-01-24 08:00,8,6,1,0,0,1,0,1,0.048918982387475496,Normal
2026-01-24 08:00,8,6,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-24 09:00,9,6,0,0,0,3,0,0,0.2464641878669276,Normal
2026-01-24 09:00,9,6,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-24 11:00,11,6,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-24 11:00,11,6,0,0,1,0,0,0,0.12341135029354211,Normal
2026-01-24 11:00,11,6,0,0,1,3,0,0,0.30539178082191776,Suspicious
2026-01-24 11:00,11,6,0,0,1,3,0,0,0.30539178082191776,Suspicious
2026-01-24 11:00,11,6,0,0,1,2,0,0,0.30539178082191776,Suspicious
2026-01-24 12:00,12,6,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-24 13:00,13,6,0,0,1,0,0,0,0.12341135029354211,Normal
2026-01-24 13:00,13,6,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-24 13:00,13,6,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-24 14:00,14,6,1,0,1,3,0,1,0.2625111545988259,Normal
2026-01-24 15:00,15,6,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-24 15:00,15,6,1,0,1,3,0,1,0.2625111545988259,Normal
2026-01-24 16:00,16,6,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-24 16:00,16,6,0,0,1,3,0,0,0.30539178082191776,Suspicious
2026-01-24 16:00,16,6,0,0,1,2,0,0,0.30539178082191776,Suspicious
2026-01-24 16:00,16,6,0,0,1,0,0,0,0.12341135029354211,Normal
2026-01-24 17:00,17,6,0,0,1,2,0,0,0.30539178082191776,Suspicious
2026-01-24 18:00,18,6,0,0,1,2,0,0,0.30539178082191776,Suspicious
2026-01-24 18:00,18,6,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-24 18:00,18,6,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-24 19:00,19,6,1,0,1,3,0,1,0.2625111545988259,Normal
2026-01-24 19:00,19,6,0,0,1,3,0,0,0.30539178082191776,Suspicious
2026-01-24 19:00,19,6,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-24 19:00,19,6,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-24 19:00,19,6,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-24 20:00,20,6,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-24 20:00,20,6,1,0,1,3,0,1,0.2625111545988259,Normal
2026-01-24 21:00,21,6,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-24 21:00,21,6,1,1,1,1,0,2,0.11657612524461836,Normal
2026-01-24 21:00,21,6,0,0,1,0,0,0,0.12341135029354211,Normal
2026-01-24 22:00,22,6,0,0,1,0,0,0,0.12341135029354211,Normal
2026-01-24 22:00,22,6,1,1,1,0,0,2,0.08152015655577305,Normal
2026-01-24 22:00,22,6,0,0,1,0,0,0,0.12341135029354211,Normal
2026-01-24 22:00,22,6,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-24 23:00,23,6,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-24 23:00,23,6,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-24 23:00,23,6,0,0,1,2,0,0,0.30539178082191776,Suspicious
2026-01-24 23:00,23,6,0,1,1,1,0,1,0.0865362035225049,Normal
2026-01-25 00:00,0,7,0,0,1,2,1,0,0.10660352250489236,Normal
2026-01-25 00:00,0,7,0,0,1,0,1,0,0.032546379647749535,Normal
2026-01-25 00:00,0,7,0,0,1,2,1,0,0.10660352250489236,Normal
2026-01-25 00:00,0,7,0,0,1,1,1,0,0.10660352250489236,Normal
2026-01-25 00:00,0,7,0,0,1,1,1,0,0.10660352250489236,Normal
2026-01-25 01:00,1,7,0,0,0,2,1,0,0.14057612524461838,Normal
2026-01-25 02:00,2,7,0,0,1,2,1,0,0.2302763209393346,Normal
2026-01-25 04:00,4,7,0,0,1,3,1,0,0.2302763209393346,Normal
2026-01-25 04:00,4,7,1,0,1,0,1,1,0.05309589041095886,Normal
2026-01-25 05:00,5,7,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-25 06:00,6,7,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-25 06:00,6,7,1,0,1,2,0,1,0.2625111545988259,Normal
2026-01-25 07:00,7,7,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-25 07:00,7,7,0,0,0,0,0,0,0.09074755381604693,Normal
2026-01-25 01:00,1,7,1,1,0,0,1,2,0.009081800391389394,Normal
2026-01-25 07:00,7,7,0,0,0,2,0,0,0.2464641878669276,Normal
2026-01-25 08:00,8,7,1,1,1,2,0,2,0.11657612524461836,Normal
2026-01-25 08:00,8,7,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-25 09:00,9,7,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-25 09:00,9,7,0,0,1,2,0,0,0.30539178082191776,Suspicious
2026-01-25 09:00,9,7,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-25 09:00,9,7,1,0,1,1,0,1,0.2625111545988259,Normal
2026-01-25 10:00,10,7,0,0,1,0,0,0,0.12341135029354211,Normal
2026-01-25 10:00,10,7,1,0,1,0,0,1,0.1430528375733855,Normal
2026-01-25 10:00,10,7,0,0,1,2,0,0,0.30539178082191776,Suspicious
2026-01-25 01:00,1,7,1,0,0,0,1,1,0.01835303326810178,Normal
2026-01-25 11:00,11,7,0,0,1,1,0,0,0.30539178082191776,Suspicious
2026-01-25 01:00,1,7,1,1,0,0,1,2,0.009081800391389394,Normal
